0	0.0000	1.5000	45	None	None	1	-5	1.035944264069264
1	2.0000	2.5000	47	None	None	1	-4	1.3842672043564892
2	2.5000	3.0000	49	None	None	1	-3	1.3691680561928248
3	3.0000	4.5000	50	None	None	1	-2	1.3691680561928248
4	5.0000	5.5000	49	None	None	1	-3	1.4542020697982667
5	5.5000	6.0000	47	None	None	1	-4	1.406252334348531
6	6.0000	7.5000	45	None	None	1	-5	1.406252334348531
7	8.0000	8.5000	47	None	None	1	-3	2.8501332795255574
8	8.5000	9.0000	49	None	None	1	-2	3.1953383059805827
9	9.0000	10.5000	50	None	None	1	-1	2.6804573535996314
10	12.0000	12.5000	49	None	None	1	-2	2.636630548684117
11	12.5000	13.5000	50	None	None	1	-1	2.6366305486841175
12	13.5000	14.5000	49	None	None	1	-2	2.962523405826974
13	14.5000	15.0000	47	None	None	1	-3	2.935363066166635
14	15.0000	15.5000	45	None	None	1	-4	2.935363066166635
15	15.5000	16.0000	44	None	None	1	-5	2.9353630661666346
16	16.0000	16.5000	45	None	None	1	-4	2.935363066166634
17	16.5000	17.0000	47	None	None	1	-3	2.7984583042618723
18	17.0000	17.5000	49	None	None	1	-2	3.4108945287516663
19	17.5000	18.0000	50	None	None	1	-1	3.1701007326007304
20	18.0000	19.5000	49	None	None	1	-2	2.521405677655674
21	20.5000	21.0000	47	None	None	1	-3	2.5964285714285675
22	21.0000	21.5000	45	None	None	1	-4	3.0808862433862383
23	21.5000	22.0000	44	None	None	1	-5	2.5783564814814777
24	22.0000	22.5000	45	None	None	1	-4	2.2245205026454995
25	23.0000	23.5000	45	None	None	1	-4	2.3918485449735423
26	23.5000	24.0000	44	None	None	1	-5	2.0703136810279648
27	24.0000	25.5000	45	None	None	1	-4	2.0703136810279648
28	26.0000	26.5000	47	None	None	1	-3	2.1681027966742237
29	26.5000	27.0000	49	None	None	1	-2	2.1681027966742237
30	27.0000	28.5000	50	None	None	1	-1	2.1681027966742237
31	29.0000	29.5000	49	None	None	1	-2	2.1681027966742237
32	29.5000	30.0000	47	None	None	1	-3	2.1681027966742237
33	30.0000	31.0000	45	None	None	1	-4	2.1681027966742237
34	31.0000	31.5000	44	None	None	1	-5	2.1681027966742237
35	31.5000	32.0000	45	None	None	1	-4	2.1681027966742237
36	32.0000	32.5000	47	None	None	1	-3	2.1681027966742237
37	32.5000	33.0000	49	None	None	1	-2	2.1681027966742237
38	33.0000	33.5000	50	None	None	1	0	2.1681027966742237
