0	0.0000	0.4167	52	None	None	1	-5	5.210944700460837
1	0.4167	0.8333	55	None	None	1	-4	5.47292626728111
2	0.8333	1.2500	60	None	None	1	-2	5.799884792626732
3	1.2500	1.6667	61	None	None	1	-1	3.5218509984639046
4	1.6667	2.0833	60	None	None	1	-2	3.183486943164367
5	2.0833	2.5000	55	None	None	1	-3	3.1994239631336425
6	2.5000	2.9167	52	None	None	1	-5	2.9004608294930914
7	2.9167	3.3333	55	None	None	1	-4	3.4596774193548523
8	3.3333	3.7500	60	None	None	1	-2	3.5014976958525503
9	3.7500	4.1667	62	None	None	1	-1	3.2488095238095394
10	4.1667	4.5833	60	None	None	1	-2	3.1955837173579282
11	4.5833	5.0000	55	None	None	1	-3	3.211520737327204
12	5.0000	5.4167	52	None	None	1	-5	2.9125576036866527
13	5.4167	5.8333	55	None	None	1	-4	3.1745391705069284
14	5.8333	6.2500	60	None	None	1	-2	3.50149769585255
15	6.2500	6.6667	63	None	None	1	-1	2.951574500768055
16	6.6667	7.0833	60	None	None	1	-2	3.1834869431643664
17	7.0833	7.5000	55	None	None	1	-3	3.199423963133642
18	7.5000	7.9167	52	None	None	1	-5	2.9004608294930914
19	7.9167	8.3333	55	None	None	1	-4	4.56545698924732
20	8.3333	8.7500	60	None	None	1	-2	4.76315284178188
21	8.7500	9.1667	62	None	None	1	-1	4.541090629800313
22	9.1667	9.5833	60	None	None	1	-2	5.493970814132112
23	9.5833	10.0000	55	None	None	1	-3	5.509907834101387
24	10.0000	10.4167	52	None	None	1	-5	5.2109447004608365
25	10.4167	10.8333	55	None	None	1	-4	5.770161290322597
26	10.8333	11.2500	60	None	None	1	-2	5.811981566820294
27	11.2500	11.6667	61	None	None	1	-1	3.533947772657465
28	11.6667	12.0833	60	None	None	1	-2	3.1955837173579282
29	12.0833	12.5000	55	None	None	1	-3	3.211520737327203
30	12.5000	12.9167	52	None	None	1	-5	2.9125576036866523
31	12.9167	13.3333	55	None	None	1	-4	3.174539170506929
32	13.3333	13.7500	60	None	None	1	-2	3.5014976958525494
33	13.7500	14.1667	63	None	None	1	-1	2.951574500768053
34	14.1667	14.5833	60	None	None	1	-2	3.1834869431643673
35	14.5833	15.0000	55	None	None	1	-3	3.1994239631336425
36	15.0000	15.4167	52	None	None	1	-5	2.9004608294930914
37	15.4167	15.8333	55	None	None	1	-4	3.4596774193548545
38	15.8333	16.2500	60	None	None	1	-2	3.501497695852552
39	16.2500	16.6667	62	None	None	1	-1	3.0935675883256675
40	16.6667	17.0833	60	None	None	1	-2	3.1211309523809714
41	17.0833	17.5000	55	None	None	1	-3	2.9722254224270497
42	17.5000	17.9167	52	None	None	1	-5	2.861783445049589
43	17.9167	18.3333	55	None	None	1	-4	2.5973441209328487
44	18.3333	18.7500	60	None	None	1	-2	2.521370094958824
45	18.7500	19.1667	63	None	None	1	-1	2.275594365312116
46	19.1667	19.5833	60	None	None	1	-2	2.151083996648518
47	19.5833	20.0000	56	None	None	1	-4	2.214448051948057
48	20.0000	20.4167	55	None	None	1	-5	1.9661892542940953
49	20.4167	20.8333	58	None	None	1	-4	1.9879442466136092
50	20.8333	21.2500	61	None	None	1	-3	1.8057071288926205
51	21.2500	21.6667	63	None	None	1	-2	2.179977482195231
52	21.6667	22.0833	61	None	None	1	-3	2.173261416003356
53	22.0833	22.5000	58	None	None	1	-4	1.7772360703812315
54	22.5000	22.9167	55	None	None	1	-5	1.9661892542940953
55	22.9167	23.3333	58	None	None	1	-4	2.273082495461534
56	23.3333	23.7500	61	None	None	1	-3	2.326496823069407
57	23.7500	24.1667	63	None	None	1	-2	2.700767176372017
58	24.1667	24.5833	61	None	None	1	-3	2.694051110180142
59	24.5833	25.0000	58	None	None	1	-4	2.2980257645580178
60	25.0000	25.4167	55	None	None	1	-5	2.4869789484708815
61	25.4167	25.8333	58	None	None	1	-4	2.5087339407903952
62	25.8333	26.2500	61	None	None	1	-3	2.326496823069407
63	26.2500	26.6667	62	None	None	1	-2	2.415628927524093
64	26.6667	27.0833	61	None	None	1	-3	2.173261416003356
65	27.0833	27.5000	58	None	None	1	-4	1.7772360703812315
66	27.5000	27.9167	55	None	None	1	-5	1.9661892542940953
67	27.9167	28.3333	58	None	None	1	-4	2.116012952101661
68	28.3333	28.7500	61	None	None	1	-3	2.0971922566680585
69	28.7500	29.1667	63	None	None	1	-2	2.2490774682306878
70	29.1667	29.5833	61	None	None	1	-3	2.227048422008091
71	29.5833	30.0000	58	None	None	1	-4	1.7690118349392414
72	30.0000	30.4167	55	None	None	1	-5	2.0265867197318737
73	30.4167	30.8333	58	None	None	1	-4	2.501203567937427
74	30.8333	31.2500	61	None	None	1	-2	2.531618314481205
75	31.2500	31.6667	65	None	None	1	-1	2.8008195433598595
76	31.6667	32.0833	61	None	None	1	-2	2.6306870548805983
77	32.0833	32.5000	58	None	None	1	-4	2.298025764558019
78	32.5000	32.9167	55	None	None	1	-5	2.486978948470885
79	32.9167	33.3333	58	None	None	1	-4	2.5087339407903997
80	33.3333	33.7500	61	None	None	1	-3	2.3264968230694083
81	33.7500	34.1667	62	None	None	1	-2	2.415628927524098
82	34.1667	34.5833	61	None	None	1	-3	2.1732614160033634
83	34.5833	35.0000	58	None	None	1	-4	1.9420786203044307
84	35.0000	35.4167	55	None	None	1	-5	1.9425106479542031
85	35.4167	35.8333	58	None	None	1	-4	2.4906865312107347
86	35.8333	36.2500	61	None	None	1	-3	2.711381964809386
87	36.2500	36.6667	63	None	None	1	-2	2.7815048526742077
88	36.6667	37.0833	61	None	None	1	-3	3.131211597542243
89	37.0833	37.5000	58	None	None	1	-4	2.9000288018433107
90	37.5000	37.9167	55	None	None	1	-5	2.9004608294930834
91	37.9167	38.3333	59	None	None	1	-4	3.459677419354839
92	38.3333	38.7500	64	None	None	1	-2	3.501497695852531
93	38.7500	39.1667	65	None	None	1	-1	3.248809523809519
94	39.1667	39.5833	64	None	None	1	-2	3.195583717357912
95	39.5833	40.0000	59	None	None	1	-3	3.211520737327188
96	40.0000	40.4167	55	None	None	1	-5	2.960291858678949
97	40.4167	40.8333	59	None	None	1	-4	2.5900921658986196
98	40.8333	41.2500	64	None	None	1	-2	2.3923963133640562
99	41.2500	41.6667	66	None	None	1	-1	1.6692780337941622
100	41.6667	42.0833	64	None	None	1	-2	1.9011904761904788
101	42.0833	42.5000	59	None	None	1	-3	1.7522849462365586
102	42.5000	42.9167	55	None	None	1	-5	1.3797043010752625
103	42.9167	43.3333	59	None	None	1	-4	1.9544354838709797
104	43.3333	43.7500	63	None	None	1	-2	2.3080069124424063
105	43.7500	44.1667	66	None	None	1	-1	2.354295589203425
106	44.1667	44.5833	63	None	None	1	-2	3.2990687403993992
107	44.5833	45.0000	59	None	None	1	-3	3.3645449308755895
108	45.0000	45.4167	55	None	None	1	-5	2.991964285714297
109	45.4167	45.8333	58	None	None	1	-4	3.5957469278033978
110	45.8333	46.2500	62	None	None	1	-3	3.558168377321611
111	46.2500	46.6667	63	None	None	1	-1	2.737920681469056
112	46.6667	47.0833	62	None	None	1	-2	2.3664650537634317
113	47.0833	47.5000	58	None	None	1	-4	2.5946716589861674
114	47.5000	47.9167	55	None	None	1	-5	2.8522465437788
115	47.9167	48.3333	57	None	None	1	-4	2.918221966205836
116	48.3333	48.7500	61	None	None	1	-3	2.947599846390174
117	48.7500	49.1667	62	None	None	1	-1	2.692876344086015
118	49.1667	49.5833	61	None	None	1	-2	2.356624423963141
119	49.5833	50.0000	57	None	None	1	-4	2.437941628264214
120	50.0000	50.4167	55	None	None	1	-5	2.2839669738863293
121	50.4167	50.8333	59	None	None	1	-4	1.865380184331801
122	50.8333	51.2500	62	None	None	1	-3	1.5287442396313338
123	51.2500	51.6667	64	None	None	1	-2	1.4436251920122791
124	51.6667	52.0833	62	None	None	1	-3	1.4224558371735676
125	52.0833	52.5000	59	None	None	1	-4	1.3011040706605037
126	52.5000	52.9167	55	None	None	1	-5	1.202256144393226
127	52.9167	53.3333	58	None	None	1	-4	1.8150633640552871
128	53.3333	53.7500	62	None	None	1	-2	1.8222446236559042
129	53.7500	54.1667	65	None	None	1	-1	2.295746927803377
130	54.1667	54.5833	62	None	None	1	-2	2.978734639016893
131	54.5833	55.0000	58	None	None	1	-4	2.9821995880463588
132	55.0000	55.4167	55	None	None	1	-5	3.231051878229299
133	55.4167	55.8333	59	None	None	1	-4	3.1561339198435956
134	55.8333	56.2500	62	None	None	1	-2	3.1143136433458953
135	56.2500	56.6667	66	None	None	1	-1	2.507903924032956
136	56.6667	57.0833	62	None	None	1	-2	2.749109761206541
137	57.0833	57.5000	59	None	None	1	-3	2.4898931713447854
138	57.5000	57.9167	55	None	None	1	-4	2.445960759670438
139	57.9167	58.3333	58	None	None	1	-3	2.3755795279988834
140	58.3333	58.7500	61	None	None	1	-2	2.0029988828375864
141	58.7500	59.1667	65	None	None	1	-1	2.0824919703951927
142	59.1667	59.5833	61	None	None	1	-2	2.2117546432062607
143	59.5833	60.0000	58	None	None	1	-3	2.2029569892473093
144	60.0000	60.4167	54	None	None	1	-5	1.685099846390167
145	60.4167	60.8333	57	None	None	1	-4	2.0990015360983088
146	60.8333	61.2500	60	None	None	1	-2	1.8494623655913918
147	61.2500	61.6667	64	None	None	1	-1	2.265937019969269
148	61.6667	62.0833	60	None	None	1	-2	3.2023617511520897
149	62.0833	62.5000	57	None	None	1	-3	3.160887096774205
150	62.5000	62.9167	53	None	None	1	-5	2.861923963133649
151	62.9167	63.3333	57	None	None	1	-4	3.774188657508063
152	63.3333	63.7500	60	None	None	1	-2	3.4830243044709484
153	63.7500	64.1667	63	None	None	1	-1	2.8481463389478088
154	64.1667	64.5833	60	None	None	1	-2	2.6527503669389327
155	64.5833	65.0000	57	None	None	1	-3	3.258911827939106
156	65.0000	65.4167	52	None	None	1	-5	3.380299801868036
157	65.4167	65.8333	55	None	None	1	-3	4.551178293647073
158	65.8333	66.2500	60	None	None	1	-1	4.500939649802438
159	67.5000	68.7500	40	None	None	1	-5	3.467976030696847
160	68.7500	69.1667	42	None	None	1	-3	3.328004890725707
161	70.0000	71.2500	43	None	None	1	-2	3.2197613155178457
162	71.2500	71.6667	45	None	None	1	-1	3.2478911158250687
163	72.5000	73.3333	46	None	None	1	-4	2.5722351012961227
164	73.3333	73.7500	48	None	None	1	-3	2.820548751928336
165	73.7500	74.5833	49	None	None	1	-1	2.533259497110217
166	74.5833	75.0000	48	None	None	1	-2	2.3045662914328875
167	75.0000	76.2500	46	None	None	1	-3	3.1267763306610346
168	76.2500	77.0833	48	None	None	1	-1	2.8823175862022934
169	77.0833	77.5000	45	None	None	1	-2	2.7371007494676003
170	77.5000	77.7083	43	None	None	1	-3	2.711977008214824
171	77.7083	77.9167	42	None	None	1	-4	1.9122887731817961
172	77.9167	78.7500	40	None	None	1	-5	1.9122887731817961
173	81.2500	81.6667	45	None	None	1	-1	1.9122887731817961
174	82.5000	82.7083	43	None	None	1	-2	1.9122887731817961
175	82.7083	82.9167	42	None	None	1	-3	1.9122887731817961
176	82.9167	83.7500	40	None	None	1	-4	1.9122887731817961
177	85.0000	86.2500	40	None	None	1	-4	1.9122887731817961
178	86.2500	86.8750	43	None	None	1	-2	1.9122887731817961
179	86.8750	87.5000	42	None	None	1	-3	1.9122887731817961
180	87.5000	90.0000	40	None	None	1	0	1.9122887731817961
