0	0.0000	1.2000	67	None	None	0	2	0.6583900226757358
1	1.2000	2.4000	69	None	None	0	3	0.7386272457701007
2	2.4000	3.6000	74	None	None	0	5	0.8872438077795204
3	4.8000	6.0000	74	None	None	0	5	1.0234682975754366
4	6.0000	7.2000	72	None	None	0	4	0.9883318070818055
5	7.2000	8.4000	67	None	None	0	2	1.0270680708180682
6	9.6000	10.2000	67	None	None	0	2	1.0475572188582365
7	10.2000	10.8000	69	None	None	0	3	1.0692212690937164
8	10.8000	11.4000	74	None	None	0	5	0.9987051780419087
9	11.4000	12.0000	72	None	None	0	4	0.9726280805362406
10	12.0000	12.6000	69	None	None	0	3	0.850745994368442
11	12.6000	13.2000	67	None	None	0	2	0.8830164025317067
12	13.2000	14.4000	74	None	None	0	5	0.9672981921706378
13	14.4000	16.8000	71	None	None	0	4	0.9704262290996989
14	19.2000	20.4000	72	None	None	0	5	1.064722876330021
15	20.4000	21.0000	69	None	None	0	3	1.1417931275074145
16	21.0000	21.6000	67	None	None	0	2	1.156135531135533
17	21.6000	22.2000	69	None	None	0	3	1.1561355311355324
18	22.2000	22.8000	71	None	None	0	4	1.2855191435548559
19	22.8000	24.0000	72	None	None	0	5	1.2063830019187174
20	24.0000	24.6000	69	None	None	0	2	1.1043868829583106
21	24.6000	25.2000	71	None	None	0	4	1.069277646956216
22	25.2000	25.8000	69	None	None	0	3	1.0953547444618859
23	25.8000	26.4000	74	None	None	0	5	1.0532629077271904
24	26.4000	27.0000	72	None	None	0	4	1.0532629077271904
25	27.0000	27.6000	71	None	None	0	3	1.0532629077271904
26	27.6000	28.8000	67	None	None	0	2	1.0532629077271904
27	28.8000	30.0000	69	None	None	0	3	1.0532629077271904
28	30.0000	31.2000	67	None	None	0	2	1.0532629077271904
29	31.2000	31.8000	69	None	None	0	3	1.0532629077271904
30	31.8000	32.4000	71	None	None	0	4	1.0532629077271904
31	32.4000	33.6000	72	None	None	0	5	1.0532629077271904
32	33.6000	36.0000	67	None	None	0	0	1.0532629077271904
