0	1.2000	1.6000	48	None	None	1	-5	1.8399725274725247
1	1.6000	2.0000	50	None	None	1	-4	1.819893162393158
2	2.0000	2.4000	52	None	None	1	-3	2.027036019536017
3	2.4000	2.8000	53	None	None	1	-2	2.2629884004883953
4	3.6000	4.0000	50	None	None	1	-5	1.848736972903636
5	4.0000	4.4000	52	None	None	1	-4	1.8758004649671298
6	4.4000	4.8000	54	None	None	1	-3	2.153073192239858
7	4.8000	5.6000	55	None	None	1	-2	1.791644620811288
8	5.6000	6.0000	50	None	None	1	-4	1.9603670634920631
9	6.0000	6.4000	52	None	None	1	-3	1.9968750000000013
10	6.4000	6.8000	48	None	None	1	-5	1.6363591269841269
11	6.8000	7.2000	54	None	None	1	-2	1.5027876984126982
12	7.2000	7.6000	50	None	None	1	-4	2.210724206349208
13	7.6000	8.0000	55	None	None	1	-2	1.9828670634920647
14	8.0000	8.4000	52	None	None	1	-3	2.235295634920634
15	8.4000	8.8000	54	None	None	1	-2	2.2479543650793645
16	8.8000	9.2000	48	None	None	1	-5	2.1644722222222197
17	9.2000	9.6000	50	None	None	1	-4	2.090052197802195
18	10.0000	10.4000	52	None	None	1	-3	2.199576007326006
19	10.4000	10.8000	54	None	None	1	-2	2.3115402930402893
20	10.8000	11.2000	55	None	None	1	-1	1.8947054334554316
21	13.2000	13.6000	55	None	None	1	-2	1.9540140415140375
22	13.6000	14.0000	54	None	None	1	-3	1.7418711843711823
23	14.0000	14.4000	52	None	None	1	-4	1.9867124542124506
24	14.4000	14.8000	50	None	None	1	-5	1.903676739926738
25	15.6000	16.0000	53	None	None	1	-2	1.481607142857141
26	16.0000	16.4000	52	None	None	1	-3	1.6887499999999989
27	16.4000	16.8000	50	None	None	1	-4	1.5673214285714303
28	16.8000	17.6000	48	None	None	1	-5	1.3649999999999998
29	17.6000	18.0000	52	None	None	1	-3	1.4919841269841294
30	18.0000	18.4000	53	None	None	1	-2	1.3348412698412706
31	18.4000	18.8000	50	None	None	1	-3	1.3348412698412706
32	18.8000	19.2000	55	None	None	1	-1	1.3348412698412706
33	19.6000	20.0000	52	None	None	1	-2	1.3348412698412706
34	20.0000	20.4000	48	None	None	1	-3	1.3348412698412706
35	20.8000	21.2000	53	None	None	1	-1	1.3348412698412706
36	21.2000	21.6000	50	None	None	1	-2	1.3348412698412706
37	22.0000	22.4000	55	None	None	1	-1	1.3348412698412706
38	22.4000	22.8000	52	None	None	1	-2	1.3348412698412706
39	22.8000	23.2000	48	None	None	1	0	1.3348412698412706
