0	0.0000	2.1429	69	None	None	0	4	0.5078443276227093
1	2.1429	4.2857	67	None	None	0	3	0.585869805329716
2	4.2857	6.4286	69	None	None	0	5	0.6326192118821652
3	6.4286	8.5714	64	None	None	0	3	0.712555517614649
4	8.5714	9.6429	67	None	None	0	5	0.6484631609267519
5	9.6429	10.7143	64	None	None	0	4	0.6126238137692332
6	10.7143	12.8571	62	None	None	0	3	0.6717153456957868
7	12.8571	15.0000	64	None	None	0	5	0.6108634806178114
8	19.2857	21.4286	62	None	None	0	4	0.6025894105959294
9	21.4286	23.5714	60	None	None	0	3	0.591591813458078
10	23.5714	25.7143	55	None	None	0	1	0.9959883206034966
11	25.7143	27.8571	57	None	None	0	2	1.1283006372140982
12	27.8571	28.3929	59	None	None	0	3	1.1519848043554775
13	28.3929	28.9286	60	None	None	0	4	1.0109111464278888
14	28.9286	30.0000	59	None	None	0	3	1.5604342361390082
15	30.0000	32.1429	57	None	None	0	1	1.5418848337834121
16	36.4286	38.5714	61	None	None	0	2	1.6071206782010834
17	39.1071	39.6429	64	None	None	0	3	1.6699438202247099
18	39.6429	40.1786	67	None	None	0	5	1.6699438202247059
19	40.1786	40.7143	64	None	None	0	2	1.6641697877652872
20	40.7143	41.2500	67	None	None	0	5	1.6343008739076144
21	41.2500	41.7857	64	None	None	0	3	1.6699438202247088
22	41.7857	42.3214	62	None	None	0	2	1.669943820224709
23	42.3214	42.8571	64	None	None	0	3	1.669943820224709
24	42.8571	43.3929	61	None	None	0	2	1.669943820224709
25	43.3929	43.9286	64	None	None	0	3	1.6699438202247079
26	43.9286	44.4643	67	None	None	0	5	1.6699438202247119
27	44.4643	45.0000	64	None	None	0	2	1.6641697877652903
28	45.0000	45.5357	67	None	None	0	5	1.6343008739076175
29	45.5357	46.0714	64	None	None	0	3	1.6699438202247119
30	46.0714	46.6071	62	None	None	0	2	1.669943820224712
31	46.6071	47.1429	64	None	None	0	3	1.669943820224712
32	47.1429	47.6786	61	None	None	0	2	1.669943820224711
33	47.6786	48.2143	64	None	None	0	3	1.6699438202247117
34	48.2143	48.7500	67	None	None	0	5	1.6699438202247117
35	48.7500	49.2857	64	None	None	0	2	1.6641697877652903
36	49.2857	49.8214	67	None	None	0	5	1.6343008739076175
37	49.8214	50.3571	64	None	None	0	3	1.6699438202247119
38	50.3571	50.8929	62	None	None	0	2	1.6699438202247119
39	50.8929	51.4286	64	None	None	0	3	1.6699438202247119
40	51.4286	51.9643	61	None	None	0	2	1.6699438202247119
41	51.9643	52.5000	64	None	None	0	3	1.6699438202247117
42	52.5000	53.0357	67	None	None	0	5	1.6699438202247117
43	53.0357	53.5714	64	None	None	0	2	1.6641697877652903
44	53.5714	54.1071	67	None	None	0	5	1.6343008739076175
45	54.1071	54.6429	64	None	None	0	3	1.6699438202247119
46	54.6429	55.1786	62	None	None	0	2	1.6699438202247119
47	55.1786	55.7143	64	None	None	0	3	1.6699438202247103
48	55.7143	56.2500	61	None	None	0	2	1.6699438202247114
49	56.2500	56.7857	64	None	None	0	3	1.6699438202247112
50	56.7857	57.3214	67	None	None	0	5	1.6699438202247112
51	57.3214	57.8571	64	None	None	0	2	1.6641697877652897
52	57.8571	58.3929	67	None	None	0	5	1.634300873907617
53	58.3929	58.9286	64	None	None	0	3	1.6699438202247114
54	58.9286	59.4643	62	None	None	0	2	1.6699438202247099
55	59.4643	60.0000	64	None	None	0	3	1.6699438202247114
56	60.0000	60.5357	61	None	None	0	2	1.7224719101123565
57	60.5357	61.0714	64	None	None	0	3	1.7702247191011216
58	61.0714	61.6071	67	None	None	0	5	1.7702247191011176
59	61.6071	62.1429	64	None	None	0	2	1.764450686641699
60	62.1429	62.6786	67	None	None	0	5	1.7345817727840231
61	62.6786	63.2143	64	None	None	0	3	1.7702247191011196
62	63.2143	63.7500	62	None	None	0	2	1.7702247191011196
63	63.7500	64.2857	64	None	None	0	3	1.770224719101121
64	64.2857	64.8214	62	None	None	0	2	1.7176966292134748
65	64.8214	65.3571	64	None	None	0	3	1.6699438202247083
66	65.3571	65.8929	67	None	None	0	5	1.6699438202247163
67	65.8929	66.4286	64	None	None	0	2	1.6641697877652901
68	66.4286	66.9643	67	None	None	0	5	1.6343008739076232
69	66.9643	67.5000	64	None	None	0	3	1.669943820224713
70	67.5000	68.0357	62	None	None	0	2	1.669943820224716
71	68.0357	68.5714	64	None	None	0	3	1.669943820224713
72	68.5714	69.1071	61	None	None	0	2	1.6699438202247128
73	69.1071	69.6429	64	None	None	0	3	1.6699438202247145
74	69.6429	70.1786	67	None	None	0	5	1.6699438202247068
75	70.1786	70.7143	64	None	None	0	2	1.6641697877652906
76	70.7143	71.2500	67	None	None	0	5	1.6343008739076115
77	71.2500	71.7857	64	None	None	0	3	1.4368495173715794
78	71.7857	72.3214	62	None	None	0	2	1.4248374744983343
79	72.3214	72.8571	64	None	None	0	3	1.4248374744983343
80	72.8571	73.3929	61	None	None	0	2	1.4248374744983343
81	73.3929	73.9286	64	None	None	0	3	1.4248374744983343
82	73.9286	74.4643	67	None	None	0	4	1.4248374744983343
83	74.4643	75.0000	64	None	None	0	2	1.4248374744983343
84	75.0000	76.0714	67	None	None	0	4	1.4248374744983343
85	76.0714	77.1429	62	None	None	0	2	1.4248374744983343
86	77.1429	79.2857	64	None	None	0	3	1.4248374744983343
87	81.4286	81.6964	64	None	None	0	0	1.4248374744983343
