//Version: PianoFingering_v170101
1	0.000000	1.500000	D3	90	80	1	-2	-2.178510
2	0.000000	1.500000	F3	90	80	1	-1	-2.415329
3	0.909091	1.818182	A4	90	80	0	1	-0.925785
4	0.909091	1.818182	C5	90	80	0	2	-2.525967
5	1.500000	2.000000	E3	90	80	1	-2	-2.745489
6	1.500000	2.000000	G3	90	80	1	-1	-2.415329
7	1.818182	2.272727	A4	90	80	0	1	-3.157580
8	1.818182	2.272727	C5	90	80	0	2	-2.525967
9	2.000000	3.500000	F3	90	80	1	-2	-2.745489
10	2.000000	3.500000	A3	90	80	1	-1	-2.415329
11	2.272727	2.727273	G4	90	80	0	1	-3.434905
12	2.272727	2.727273	B-4	90	80	0	2	-3.246278
13	2.727273	3.181818	F4	90	80	0	1	-4.134704
14	2.727273	3.181818	A4	90	80	0	3	-3.473158
15	3.181818	3.636364	G4	90	80	0	2	-2.287533
16	3.181818	3.636364	B-4	90	80	0	3	-3.409656
17	3.500000	4.000000	E3	90	80	1	-2	-3.456527
18	3.500000	4.000000	G3	90	80	1	-1	-2.415329
19	3.636364	4.090909	A4	90	80	0	2	-2.803601
20	3.636364	4.090909	C5	90	80	0	4	-2.758588
21	4.000000	4.500000	D3	90	80	1	-2	-3.456527
22	4.000000	4.500000	F3	90	80	1	-1	-2.415329
23	4.090909	4.545455	G4	90	80	0	2	-3.266530
24	4.090909	4.545455	B-4	90	80	0	3	-3.409656
25	4.500000	5.000000	E3	90	80	1	-2	-2.745489
26	4.500000	5.000000	G3	90	80	1	-1	-2.415329
27	4.545455	5.000000	A4	90	80	0	2	-2.803601
28	4.545455	5.000000	C5	90	80	0	4	-2.758588
29	5.000000	5.500000	D3	90	80	1	-2	-3.456527
30	5.000000	5.500000	F3	90	80	1	-1	-2.415329
31	5.454545	5.909091	F4	90	80	0	1	-2.857522
32	5.454545	5.909091	A4	90	80	0	2	-2.525967
33	5.909091	6.363636	G4	90	80	0	1	-2.609267
34	5.909091	6.363636	B-4	90	80	0	2	-3.246278
35	6.000000	6.500000	F3	90	80	1	-2	-4.675782
36	6.000000	6.500000	A3	90	80	1	-1	-2.415329
37	6.363636	6.818182	A4	90	80	0	1	-3.290753
38	6.363636	6.818182	C5	90	80	0	2	-2.525967
39	6.500000	7.000000	E3	90	80	1	-2	-3.456527
40	6.500000	7.000000	G3	90	80	1	-1	-2.415329
41	7.000000	7.500000	D3	90	80	1	-2	-3.456527
42	7.000000	7.500000	F3	90	80	1	-1	-2.415329
43	7.272727	8.636364	A4	90	80	0	1	-3.157580
44	7.272727	8.636364	C5	90	80	0	2	-2.525967
45	8.000000	8.500000	D3	90	80	1	-2	-3.291596
46	8.000000	8.500000	F3	90	80	1	-1	-2.415329
47	8.500000	9.000000	E3	90	80	1	-2	-2.745489
48	8.500000	9.000000	G3	90	80	1	-1	-2.415329
49	8.636364	9.090909	G4	90	80	0	1	-3.434905
50	8.636364	9.090909	B-4	90	80	0	2	-3.246278
51	9.000000	10.500000	F3	90	80	1	-2	-2.745489
52	9.000000	10.500000	A3	90	80	1	-1	-2.415329
53	9.090909	9.545455	F4	90	80	0	1	-4.134704
54	9.090909	9.545455	A4	90	80	0	2	-2.525967
55	9.545455	10.000000	A4	90	80	0	2	-4.554564
56	9.545455	10.000000	C5	90	80	0	4	-2.758588
57	10.000000	10.454545	G4	90	80	0	2	-3.266530
58	10.000000	10.454545	B-4	90	80	0	4	-4.064995
59	10.454545	10.909091	F4	90	80	0	2	-4.058569
60	10.454545	10.909091	A4	90	80	0	4	-2.758588
61	10.500000	11.000000	D3	90	80	1	-4	-3.752799
62	10.500000	11.000000	F3	90	80	1	-2	-2.359478
63	10.909091	12.272727	G4	127	80	0	3	-2.238713
64	11.000000	11.500000	E3	90	80	1	-3	-2.891080
65	11.000000	11.500000	G3	90	80	1	-1	-2.967507
66	11.500000	12.000000	F3	90	80	1	-2	-2.745489
67	11.500000	12.000000	A3	90	80	1	-1	-2.415329
68	12.000000	13.500000	G3	90	80	1	-2	-2.745489
69	12.727273	13.181818	F4	90	80	0	2	-2.287533
70	12.727273	13.181818	A4	90	80	0	3	-3.012122
71	13.181818	13.636364	G4	90	80	0	2	-2.287533
72	13.181818	13.636364	B-4	90	80	0	4	-4.064995
73	13.636364	14.090909	F4	90	80	0	2	-4.058569
74	13.636364	14.090909	A4	90	80	0	4	-2.758588
75	14.000000	14.500000	F3	90	80	1	-3	-2.891080
76	14.000000	14.500000	A3	90	80	1	-1	-2.967507
77	14.090909	14.545455	G4	127	80	0	3	-2.238713
78	14.500000	15.000000	E3	90	80	1	-2	-3.456527
79	14.500000	15.000000	G3	90	80	1	-1	-2.415329
80	14.545455	15.000000	F4	90	80	0	2	-2.287533
81	14.545455	15.000000	A4	90	80	0	3	-3.012122
82	15.000000	15.454545	G4	90	80	0	2	-2.287533
83	15.000000	15.454545	B-4	90	80	0	3	-3.409656
84	15.000000	15.500000	F3	90	80	1	-2	-2.745489
85	15.000000	15.500000	A3	90	80	1	-1	-2.415329
86	15.454545	15.909091	F4	90	80	0	1	-3.996553
87	15.454545	15.909091	A4	90	80	0	2	-2.525967
88	16.000000	16.500000	F3	90	80	1	-2	-3.291596
89	16.000000	16.500000	A3	90	80	1	-1	-2.415329
90	16.363636	16.818182	F4	90	80	0	1	-3.157580
91	16.363636	16.818182	A4	90	80	0	2	-2.525967
92	16.500000	17.000000	E3	90	80	1	-2	-3.456527
93	16.500000	17.000000	G3	90	80	1	-1	-2.415329
94	16.818182	17.272727	G4	90	80	0	1	-2.609267
95	16.818182	17.272727	B-4	90	80	0	2	-3.246278
96	17.000000	17.500000	F3	90	80	1	-2	-2.745489
97	17.000000	17.500000	A3	90	80	1	-1	-2.415329
98	17.272727	17.727273	F4	90	80	0	1	-4.134704
99	17.272727	17.727273	A4	90	80	0	3	-3.473158
100	17.500000	18.000000	G3	90	80	1	-2	-2.745489
101	17.727273	18.181818	G4	127	80	0	2	-2.287533
102	18.000000	18.500000	F3	90	80	1	-3	-2.891080
103	18.000000	18.500000	A3	90	80	1	-1	-2.967507
104	18.181818	18.636364	F4	90	80	0	1	-2.609267
105	18.181818	18.636364	A4	90	80	0	2	-2.525967
106	18.500000	19.000000	E3	90	80	1	-2	-3.456527
107	18.500000	19.000000	G3	90	80	1	-1	-2.415329
108	18.636364	19.090909	G4	90	80	0	1	-2.609267
109	18.636364	19.090909	B-4	90	80	0	2	-3.246278
110	19.000000	19.500000	F3	90	80	1	-2	-2.745489
111	19.000000	19.500000	A3	90	80	1	-1	-2.415329
112	19.090909	19.545455	A4	90	80	0	1	-3.290753
113	19.090909	19.545455	C5	90	80	0	2	-2.525967
114	20.000000	20.454545	A4	90	80	0	1	-3.157580
115	20.000000	20.454545	C5	90	80	0	2	-2.525967
116	20.000000	21.000000	A3	90	80	1	-1	-4.426668
117	20.000000	20.500000	A3	90	80	1	-1	-4.426668
118	20.454545	20.909091	G4	90	80	0	1	-3.434905
119	20.454545	20.909091	B-4	90	80	0	2	-3.246278
120	20.500000	21.000000	G3	90	80	1	-2	-2.745489
121	20.909091	21.818182	F4	127	80	0	1	-4.134704
122	21.000000	21.500000	F3	90	80	1	-3	-2.891080
123	21.000000	21.500000	A3	90	80	1	-1	-2.967507
124	21.500000	22.000000	E3	90	80	1	-2	-3.456527
125	21.500000	22.000000	G3	90	80	1	-1	-2.415329
126	22.000000	22.500000	D3	90	80	1	-2	-3.456527
127	22.000000	22.500000	F3	90	80	1	-1	-2.415329
128	22.272727	22.727273	G4	90	80	0	2	-2.867384
129	22.272727	22.727273	B-4	90	80	0	3	-3.409656
130	22.500000	23.000000	E3	90	80	1	-2	-2.745489
131	22.500000	23.000000	G3	90	80	1	-1	-2.415329
132	22.727273	23.181818	A4	90	80	0	2	-2.803601
133	22.727273	23.181818	C5	90	80	0	3	-3.012122
134	23.000000	24.000000	F3	90	80	1	-2	-2.745489
135	23.181818	23.636364	G4	90	80	0	1	-2.905888
136	23.181818	23.636364	B-4	90	80	0	2	-3.246278
137	23.636364	24.090909	F4	127	80	0	1	-4.134704
138	24.500000	25.000000	E3	90	80	1	-3	-2.891080
139	24.500000	25.000000	G3	90	80	1	-1	-2.967507
140	24.545455	25.454545	G4	127	80	0	2	-2.867384
141	25.000000	25.500000	D3	90	80	1	-2	-3.456527
142	25.000000	25.500000	F3	90	80	1	-1	-2.415329
143	25.454545	30.000000	A4	127	80	0	3	-2.675961
144	25.500000	26.000000	E3	90	80	1	-2	-2.745489
145	25.500000	26.000000	G3	90	80	1	-1	-2.415329
146	26.000000	26.500000	F3	90	80	1	-2	-2.745489
147	27.000000	28.000000	A3	90	80	1	-1	-2.415329
148	27.000000	27.500000	A3	90	80	1	-1	-4.426668
149	27.500000	28.000000	G3	90	80	1	-2	-2.745489
150	28.000000	30.000000	D3	90	80	1	-4	-4.045906
151	28.000000	30.000000	F#3	90	80	1	-2	-3.159098
152	28.000000	30.000000	A3	90	80	1	-1	-2.464298
153	30.000000	32.000000	D3	90	80	1	-4	-3.752799
154	30.000000	32.000000	F3	90	80	1	-2	-2.359478
155	30.000000	32.000000	A3	90	80	1	-1	-2.415329
156	31.363636	31.818182	F4	90	80	0	1	-3.281335
157	31.363636	31.818182	A4	90	80	0	2	-2.525967
158	31.818182	32.272727	E4	90	80	0	1	-3.434905
159	31.818182	32.272727	G4	90	80	0	2	-2.525967
160	32.000000	33.000000	A3	90	80	1	-1	-4.426668
161	32.272727	32.727273	D4	90	80	0	1	-3.434905
162	32.272727	32.727273	F4	90	80	0	2	-2.525967
163	32.727273	33.636364	F4	90	80	0	2	-4.554564
164	32.727273	33.636364	A4	90	80	0	3	-3.012122
165	33.636364	34.090909	E4	90	80	0	1	-2.905888
166	33.636364	34.090909	G4	90	80	0	2	-2.525967
167	34.000000	35.000000	F3	90	80	1	-2	-3.291596
168	34.000000	35.000000	A3	90	80	1	-1	-2.415329
169	34.090909	34.545455	D4	90	80	0	1	-3.434905
170	34.090909	34.545455	F4	90	80	0	2	-2.525967
171	35.000000	35.454545	F4	90	80	0	2	-4.554564
172	35.000000	35.454545	A4	90	80	0	3	-3.012122
173	35.000000	35.500000	G3	90	80	1	-2	-2.745489
174	35.000000	35.500000	B-3	90	80	1	-1	-3.101885
175	35.454545	35.909091	E4	90	80	0	1	-2.905888
176	35.454545	35.909091	G4	90	80	0	2	-2.525967
177	35.500000	36.000000	A3	90	80	1	-2	-4.597368
178	35.500000	36.000000	C4	90	80	1	-1	-2.415329
179	35.909091	36.363636	D4	90	80	0	1	-3.434905
180	35.909091	36.363636	F4	90	80	0	2	-2.525967
181	36.363636	36.818182	G4	127	80	0	3	-2.675961
182	36.500000	37.000000	F3	90	80	1	-4	-3.752799
183	36.500000	37.000000	A3	90	80	1	-2	-2.359478
184	37.000000	37.500000	G3	90	80	1	-3	-2.891080
185	37.000000	37.500000	B-3	90	80	1	-2	-3.407298
186	37.500000	38.000000	A3	90	80	1	-3	-3.281947
187	37.500000	38.000000	C4	90	80	1	-1	-2.967507
188	37.727273	38.181818	G4	127	80	0	3	-4.378151
189	38.000000	39.000000	F3	90	80	1	-4	-3.752799
190	38.000000	39.000000	A3	90	80	1	-2	-2.359478
191	39.000000	39.500000	G3	90	80	1	-3	-2.891080
192	39.000000	39.500000	B-3	90	80	1	-2	-3.407298
193	39.090909	39.545455	D4	90	80	0	1	-2.905888
194	39.090909	39.545455	F4	90	80	0	2	-2.525967
195	39.500000	40.000000	A3	90	80	1	-3	-3.281947
196	39.500000	40.000000	C4	90	80	1	-1	-2.967507
197	39.545455	40.000000	E4	90	80	0	1	-2.609267
198	39.545455	40.000000	G4	90	80	0	2	-2.525967
199	40.000000	40.500000	G3	126	80	1	-3	-3.831713
200	40.454545	40.909091	F4	90	80	0	1	-2.609267
