//Version: PianoFingering_v170101
1	0.000000	2.142857	A4	99	80	0	3	-1.701607
2	0.000000	0.500000	A2	63	80	1	-5	-0.504576
3	0.500000	1.000000	C3	63	80	1	-3	-3.170876
4	1.000000	1.500000	E3	63	80	1	-1	-2.967507
5	1.500000	2.000000	C3	63	80	1	-2	-3.291596
6	2.000000	2.500000	A2	63	80	1	-3	-4.063676
7	2.142857	4.285714	G4	99	80	0	2	-2.287533
8	2.500000	3.000000	B2	63	80	1	-2	-2.510186
9	3.000000	3.500000	E3	63	80	1	-1	-2.320150
10	3.500000	4.000000	B2	63	80	1	-3	-3.831713
11	4.000000	4.500000	A2	63	80	1	-4	-3.061136
12	4.285714	6.428571	A4	99	80	0	3	-2.675961
13	4.500000	5.000000	C3	63	80	1	-2	-2.359478
14	5.000000	5.500000	E3	63	80	1	-1	-2.415329
15	5.500000	6.000000	C3	63	80	1	-2	-3.291596
16	6.000000	6.500000	A2	63	80	1	-4	-3.718276
17	6.428571	8.571429	E4	99	80	0	1	-2.905888
18	6.500000	7.000000	D3	63	80	1	-2	-2.507290
19	7.000000	7.500000	E3	63	80	1	-1	-2.578439
20	7.500000	8.000000	D3	63	80	1	-2	-2.745489
21	8.000000	8.500000	A2	63	80	1	-4	-4.045906
22	8.500000	9.000000	C3	63	80	1	-2	-2.359478
23	8.571429	9.642857	G4	99	80	0	2	-2.525967
24	9.000000	9.500000	E3	63	80	1	-1	-2.415329
25	9.500000	10.000000	C3	63	80	1	-2	-3.291596
26	9.642857	10.714286	E4	99	80	0	1	-3.157580
27	10.000000	10.500000	A2	63	80	1	-3	-4.063676
28	10.500000	11.000000	B2	63	80	1	-2	-2.510186
29	10.714286	12.857143	D4	99	80	0	3	-4.737465
30	11.000000	11.500000	E3	63	80	1	-1	-2.320150
31	11.500000	12.000000	B2	63	80	1	-3	-3.831713
32	12.000000	12.500000	A2	63	80	1	-4	-3.061136
33	12.500000	13.000000	C3	63	80	1	-2	-2.359478
