//Version: PianoFingering_v170101
1	0.000000	0.250000	A2	126	80	1	-5	-0.504576
2	0.250000	0.500000	B2	126	80	1	-4	-3.907966
3	0.500000	0.750000	C3	126	80	1	-3	-2.915060
4	0.750000	1.000000	D3	126	80	1	-2	-2.510186
5	1.000000	1.250000	E3	126	80	1	-1	-2.578439
6	1.250000	1.500000	D3	126	80	1	-2	-2.745489
7	1.467391	1.630435	B3	126	80	0	1	-0.925785
8	1.500000	1.750000	C3	126	80	1	-3	-2.891080
9	1.630435	1.793478	C#4	126	80	0	2	-3.246278
10	1.750000	2.000000	B2	126	80	1	-4	-3.061136
11	1.793478	1.956522	D#4	126	80	0	3	-2.675961
12	1.956522	2.119565	E4	126	80	0	4	-3.868143
13	2.000000	2.250000	A2	126	80	1	-5	-3.249332
14	2.119565	2.282609	F#4	126	80	0	5	-4.070264
15	2.250000	4.250000	B2	126	80	1	-4	-3.907966
16	2.282609	2.445652	E4	126	80	0	4	-4.503222
17	2.445652	2.608696	D#4	126	80	0	3	-3.226506
18	2.608696	2.771739	C#4	126	80	0	2	-2.287533
19	2.771739	2.934783	B3	126	80	0	1	-3.360143
20	2.934783	4.239130	E4	126	80	0	3	-3.401091
21	4.239130	4.402174	C#4	126	80	0	2	-3.032881
22	4.250000	4.500000	D3	126	80	1	-2	-2.359478
23	4.402174	4.565217	D#4	126	80	0	3	-2.675961
24	4.500000	4.750000	C3	126	80	1	-3	-2.891080
25	4.565217	4.728261	B3	126	80	0	1	-3.996553
26	4.728261	4.891304	D#4	126	80	0	2	-3.275273
27	4.750000	5.000000	B2	126	80	1	-4	-3.061136
28	4.891304	5.054348	E4	126	80	0	3	-3.686981
29	5.000000	5.250000	C3	126	80	1	-3	-2.915060
30	5.054348	5.217391	F#4	126	80	0	5	-3.990232
31	5.217391	5.380435	D#4	126	80	0	3	-3.509161
32	5.250000	5.500000	D3	126	80	1	-2	-2.510186
33	5.380435	5.543478	C#4	126	80	0	2	-2.287533
34	5.500000	5.750000	E3	126	80	1	-1	-2.578439
35	5.543478	5.706522	F#4	126	80	0	4	-2.909306
36	5.706522	5.869565	B3	126	80	0	1	-3.549056
37	5.750000	6.000000	C3	126	80	1	-2	-3.291596
38	5.869565	6.032609	E4	126	80	0	3	-3.401091
39	6.000000	6.250000	D3	126	80	1	-1	-2.578439
40	6.032609	6.195652	C#4	126	80	0	2	-3.032881
41	6.195652	6.358696	F#4	126	80	0	4	-2.909306
42	6.250000	6.500000	A2	126	80	1	-3	-3.831713
43	6.358696	6.521739	E4	126	80	0	3	-3.914844
44	6.500000	6.750000	E3	126	80	1	-1	-3.342645
45	6.521739	6.684783	C#4	126	80	0	2	-3.032881
46	6.684783	6.847826	E4	126	80	0	3	-3.265372
47	6.750000	8.750000	B2	126	80	1	-2	-3.456527
48	6.847826	7.010870	C#4	126	80	0	2	-3.032881
49	7.010870	7.173913	E4	126	80	0	3	-3.265372
50	7.173913	7.500000	F#4	126	80	0	4	-4.476680
51	7.500000	7.663043	E4	126	80	0	3	-3.914844
52	7.663043	7.826087	C#4	126	80	0	2	-3.032881
53	7.826087	7.989130	E4	126	80	0	3	-3.265372
54	7.989130	8.315217	C#4	126	80	0	2	-3.032881
55	8.315217	8.478261	E4	126	80	0	3	-3.265372
56	8.478261	8.641304	F4	126	80	0	4	-2.883688
57	8.641304	8.804348	C#4	126	80	0	2	-3.901124
58	8.750000	9.000000	D3	126	80	1	-1	-2.415329
59	8.804348	8.967391	E4	126	80	0	3	-3.265372
60	8.967391	9.130435	F4	126	80	0	4	-2.883688
61	9.000000	9.250000	C3	126	80	1	-2	-2.745489
62	9.130435	9.293478	C#4	126	80	0	2	-3.901124
63	9.250000	9.500000	A2	126	80	1	-3	-4.063676
64	9.293478	9.456522	E4	126	80	0	3	-3.265372
65	9.456522	9.782609	F#4	126	80	0	4	-4.476680
66	9.500000	9.750000	D3	126	80	1	-1	-2.717521
67	9.750000	10.000000	C3	126	80	1	-2	-2.745489
68	9.782609	9.945652	E4	126	80	0	3	-3.914844
69	9.945652	10.108696	C#4	126	80	0	2	-3.032881
70	10.000000	10.250000	A2	126	80	1	-4	-3.718276
71	10.108696	10.271739	E4	126	80	0	3	-3.265372
72	10.250000	10.500000	C3	126	80	1	-2	-2.359478
73	10.271739	10.597826	C#4	126	80	0	2	-3.032881
74	10.500000	10.750000	A2	126	80	1	-4	-3.718276
75	10.597826	10.760870	E4	126	80	0	3	-3.265372
76	10.750000	11.000000	C3	126	80	1	-2	-2.359478
77	10.760870	10.923913	C#4	126	80	0	2	-3.032881
78	10.923913	11.086957	E4	126	80	0	3	-3.265372
79	11.000000	11.500000	D3	126	80	1	-1	-2.578439
80	11.413043	11.576087	E4	126	80	0	3	-4.378151
81	11.500000	11.750000	C3	126	80	1	-2	-2.745489
82	11.576087	11.739130	C#4	126	80	0	2	-3.032881
83	11.739130	11.902174	B3	126	80	0	1	-3.360143
84	11.750000	12.000000	A2	126	80	1	-4	-3.718276
85	11.902174	12.065217	E4	126	80	0	3	-3.401091
86	12.000000	12.250000	C3	126	80	1	-2	-2.359478
87	12.065217	12.228261	C#4	126	80	0	2	-3.032881
88	12.228261	12.391304	B3	126	80	0	1	-3.360143
89	12.250000	12.750000	A2	126	80	1	-4	-3.718276
90	12.391304	12.554348	E4	126	80	0	3	-3.401091
91	12.554348	12.880435	C#4	126	80	0	2	-3.032881
92	12.750000	13.000000	C3	126	80	1	-2	-2.359478
93	12.880435	13.043478	B3	126	80	0	1	-3.360143
94	13.000000	13.250000	D3	126	80	1	-1	-2.578439
95	13.043478	13.206522	C#4	126	80	0	2	-3.246278
96	13.206522	13.369565	E4	126	80	0	3	-3.265372
97	13.250000	13.500000	A2	126	80	1	-4	-4.223116
98	13.369565	13.695652	C#4	126	80	0	2	-3.032881
99	13.500000	13.750000	C3	126	80	1	-2	-2.359478
100	13.695652	13.858696	B3	126	80	0	1	-3.360143
101	13.750000	14.000000	D3	126	80	1	-1	-2.578439
102	13.858696	18.750000	C#4	127	80	0	2	-3.246278
103	14.000000	14.250000	A2	126	80	1	-4	-4.223116
104	14.250000	14.500000	C3	126	80	1	-2	-2.359478
105	14.500000	15.000000	D3	126	80	1	-1	-2.578439
106	15.000000	15.250000	C3	126	80	1	-2	-2.745489
107	15.250000	15.500000	A2	126	80	1	-4	-3.718276
108	15.500000	15.750000	C3	126	80	1	-2	-2.359478
109	16.250000	16.500000	C3	126	80	1	-2	-3.999177
110	16.500000	16.750000	A2	126	80	1	-4	-3.718276
111	16.750000	17.000000	C3	126	80	1	-2	-2.359478
112	17.000000	17.500000	A2	126	80	1	-4	-3.718276
113	17.500000	17.750000	C3	126	80	1	-2	-2.359478
114	17.750000	18.000000	A2	126	80	1	-4	-3.718276
115	18.000000	18.250000	E3	126	80	1	-1	-2.959487
116	18.250000	18.500000	C3	126	80	1	-2	-3.291596
117	18.500000	18.750000	A2	126	80	1	-4	-3.718276
118	18.750000	19.000000	E3	126	80	1	-1	-2.959487
119	19.000000	19.250000	C3	126	80	1	-2	-3.291596
120	19.083333	19.416667	C#4	127	80	0	2	-4.554564
121	19.416667	19.750000	D#4	63	80	0	3	-2.675961
122	19.500000	19.750000	A2	126	80	1	-4	-3.718276
123	19.750000	20.083333	F#4	63	80	0	5	-2.681011
124	19.750000	20.000000	E3	126	80	1	-1	-2.959487
125	20.083333	20.416667	D#4	63	80	0	3	-3.509161
126	20.250000	20.500000	C3	126	80	1	-2	-3.291596
127	20.416667	20.750000	F#4	63	80	0	5	-2.681011
128	20.500000	20.750000	A2	126	80	1	-4	-3.718276
129	20.750000	21.416667	D#4	63	80	0	3	-3.509161
130	20.750000	21.250000	E3	126	80	1	-1	-2.959487
131	21.416667	21.750000	C#4	63	80	0	2	-2.287533
132	21.750000	22.000000	D3	126	80	1	-2	-2.745489
133	22.000000	22.250000	E3	126	80	1	-1	-2.578439
134	22.083333	22.416667	D#4	63	80	0	3	-2.675961
135	22.250000	22.500000	D3	126	80	1	-2	-2.745489
136	22.416667	22.750000	F#4	63	80	0	5	-2.681011
137	22.500000	23.000000	E3	126	80	1	-1	-2.578439
138	22.750000	24.416667	D#4	63	80	0	4	-4.387405
139	23.000000	23.250000	D3	126	80	1	-2	-2.745489
